Model,Scenario,Region,Variable,Unit,2000,2005,2010,2015,2020,2021,2022,2023,2024,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
AIM/CGE 2.2,EN_INDCi2030_1800f,World,Emissions|CO2|AFOLU,Mt CO2/yr,,,3236.3952,2984.3408,2934.6175,,,,,2595.594,2135.9029,1015.7545,36.4834,-849.0146,-1247.4432,-1208.0865,-1084.4078,-1071.6778,-1287.8917,-1782.7262,-2354.4048,-2567.537,-2441.8508,-2218.512,-1989.8609
AIM/CGE 2.2,EN_INDCi2030_800f,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,32767.2853,35223.7052,39016.614,,,,,39349.4904,39715.3351,35560.9724,23872.4623,17931.2689,13320.4193,8563.8813,3694.3654,-660.075,-2561.5531,-2992.2772,-3384.1427,-3734.3153,-4038.4562,-4294.3671,-4507.3618
AIM/CGE 2.2,EN_INDCi2030_800f,World,Emissions|CO2|AFOLU,Mt CO2/yr,,,3236.3952,2984.3408,2934.6175,,,,,2595.594,2135.9029,1015.7545,-105.3021,-1734.7727,-3440.26,-4301.3166,-4343.723,-3990.0055,-3538.3534,-3110.0039,-2720.4183,-2372.4129,-2070.3871,-1816.5325,-1605.5387
AIM/CGE 2.2,EN_INDCi2030_900f,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,32767.2853,35223.7052,39016.614,,,,,39349.4904,39715.3351,35560.9724,23885.0144,19479.4024,17706.8073,12148.0529,6578.7081,1693.2212,-2359.5742,-3233.0212,-3553.3167,-3858.1375,-4132.4283,-4368.3203,-4567.1527
AIM/CGE 2.2,EN_INDCi2030_900f,World,Emissions|CO2|AFOLU,Mt CO2/yr,,,3236.3952,2984.3408,2934.6175,,,,,2595.594,2135.9029,1015.7545,-105.1742,-1719.9208,-3345.7861,-4022.0959,-3953.3439,-3607.5796,-3223.0137,-2869.1917,-2551.2028,-2248.5703,-1976.4116,-1742.583,-1545.7547
AIM/CGE 2.2,EN_INDCi2100,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,32767.2853,35223.7052,39016.614,,,,,39349.4904,39715.3351,39455.9833,38763.1758,37315.5935,35170.2059,32742.8246,30347.094,28092.3056,25695.233,23316.9656,21033.9997,18781.5607,16754.5823,14892.6121,13220.066
AIM/CGE 2.2,EN_INDCi2100,World,Emissions|CO2|AFOLU,Mt CO2/yr,,,3236.3952,2984.3408,2934.6175,,,,,2595.594,2135.9029,1478.2649,525.9921,-241.8658,-665.7953,-846.7865,-1110.6607,-1561.2262,-1750.3064,-1767.8349,-1824.2394,-1845.0311,-1795.981,-1718.6875,-1714.8995
AIM/CGE 2.2,EN_NPi2020_1000,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,32767.2853,35223.7052,39016.614,,,,,30695.9701,26000.1815,25741.6607,24722.754,22266.917,19076.0291,14363.2208,8627.2617,4123.7998,2540.2277,2326.5092,2063.7645,1815.4564,1583.1686,1376.0859,1207.362
AIM/CGE 2.2,EN_NPi2020_1000,World,Emissions|CO2|AFOLU,Mt CO2/yr,,,3236.3952,2984.3408,2934.6175,,,,,1855.7432,1106.1095,-308.5137,-1727.7808,-2303.595,-2345.3771,-2133.7033,-2234.9263,-2625.9913,-2641.5604,-2430.1683,-2169.6503,-1923.4687,-1693.2661,-1488.2152,-1321.4825
AIM/CGE 2.2,EN_NPi2020_1000f,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,32767.2853,35223.7052,39016.614,,,,,31794.6789,28713.554,29114.364,28012.5759,25715.1853,22889.6216,19368.818,15205.1674,9617.5728,5192.5887,1159.744,-2420.6444,-5375.1497,-7404.6281,-7892.2383,-7937.4602
AIM/CGE 2.2,EN_NPi2020_1000f,World,Emissions|CO2|AFOLU,Mt CO2/yr,,,3236.3952,2984.3408,2934.6175,,,,,1853.7268,1152.4244,-110.05,-1194.407,-1586.3049,-1647.4931,-1495.5833,-1522.3014,-1904.0837,-2460.7755,-2568.4722,-2406.0544,-2226.8815,-2168.3384,-2216.0024,-2173.1255
AIM/CGE 2.2,EN_NPi2020_1200,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,32767.2853,35223.7052,39016.614,,,,,31623.3804,28343.2081,28736.9123,27622.6761,25296.4111,22433.564,18855.6822,14302.6699,8886.8176,4542.0844,2445.3869,2241.3523,1995.5725,1764.0692,1546.4223,1351.1699
AIM/CGE 2.2,EN_NPi2020_1200,World,Emissions|CO2|AFOLU,Mt CO2/yr,,,3236.3952,2984.3408,2934.6175,,,,,1851.4382,1145.5199,-128.8316,-1238.2188,-1639.3774,-1701.0079,-1551.1368,-1587.2317,-2004.3107,-2513.7436,-2548.9336,-2347.1579,-2103.5155,-1874.1133,-1658.525,-1465.2782
AIM/CGE 2.2,EN_NPi2020_1200f,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,32767.2853,35223.7052,39016.614,,,,,32591.8518,30422.9299,30740.57,29657.4196,27491.0896,24873.172,21652.9194,18384.7426,13836.4396,8698.5456,4336.3291,345.2173,-2982.1993,-4893.9997,-5389.688,-5549.7184
AIM/CGE 2.2,EN_NPi2020_1200f,World,Emissions|CO2|AFOLU,Mt CO2/yr,,,3236.3952,2984.3408,2934.6175,,,,,1885.7139,1227.2618,74.985,-851.8843,-1202.6802,-1302.2228,-1188.4222,-1202.9158,-1483.158,-2016.4524,-2420.9826,-2404.246,-2243.3546,-2087.7292,-1982.8755,-1859.6398
