"Model","Scenario","Region","Variable","Unit","2000","2005","2010","2015","2020","2021","2022","2023","2024","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"WITCH 5.0","EN_NPi2020_700","World","Emissions|NOx","Mt NO2/yr","","",106.1645605588938,103.71865803495541,97.76616300441782,"","","","",78.05471206455927,67.75080481112765,55.2130764125842,47.93456081463923,40.11163742292482,33.74743715440125,30.673640455781012,30.06279320952734,29.431390960350672,29.23638352835295,29.656740309966782,29.91584440803948,29.894499679511856,29.471513015810423,29.2566356303048,28.86125524273323
"WITCH 5.0","EN_NPi2020_700","World","Emissions|Sulfur","Mt SO2/yr","","",87.08367324623094,83.93149789882833,82.32783566002401,"","","","",54.64192246584966,43.17264700357357,32.128653758198055,26.47491628139511,21.85076006335693,18.10330472818109,14.7496294005347,14.31459228193436,14.04080406588107,13.872091782628779,13.42929082200205,13.084066221800859,13.07313659921958,13.01392107705399,13.108553111262278,13.061209182035801
"WITCH 5.0","EN_NPi2020_700","World","Emissions|BC","Mt BC/yr","","",8.66853076866002,7.4254369414522765,6.090155078368396,"","","","",4.7990193763434545,3.646410012131528,2.752740646469339,2.115592438454162,1.5113584923023817,1.0083626229783351,0.8896021645792103,0.8156090643161128,0.7476149211097755,0.6838895202541466,0.645791655300236,0.6095667385959864,0.5743309228366079,0.5341007354493504,0.4914553644912083,0.4511711112574805
"WITCH 5.0","EN_NPi2020_700","World","Emissions|VOC","Mt VOC/yr","","",194.4215648143489,186.9925677325676,173.3999961403154,"","","","",156.35143462642068,142.5625593963359,128.193701402231,116.3453426839032,104.97351282117359,95.28444584145065,85.29725091038836,83.71272549404516,82.26023896632717,81.0228665554639,80.69809445389602,80.30139559499987,79.66434339454544,78.80892513796138,78.06667809731482,77.32552702077355
"WITCH 5.0","EN_NPi2020_700","World","Emissions|CH4","Mt CH4/yr","","",368.8691783743924,372.66363645180013,383.56181176362577,"","","","",195.69265016595193,163.2411432198019,150.6989806272283,145.88014550283532,142.8782524930738,140.3184640612485,139.9161472147537,139.11669058355992,138.03483043988572,136.8336968309964,135.7017056398304,134.0513537808316,131.5441718513452,128.5696595140922,125.9797291158268,123.46175356777842
"WITCH 5.0","EN_NPi2020_700f","World","Emissions|OC","Mt OC/yr","","",32.9561250935373,28.669110365564947,24.49062387384872,"","","","",20.12875004925466,16.55484231150884,14.15450540823774,12.04800733942575,10.04311673010174,8.134344409964804,7.223318796145282,6.580447054510019,5.959726381748811,5.368518764533522,4.819761037846876,4.299031811271172,3.803902110577059,3.315447526621149,2.8287177661658456,2.342965646695252
"WITCH 5.0","EN_NPi2020_700f","World","Emissions|CO","Mt CO/yr","","",907.1712660582756,847.5504891615428,747.8238641324011,"","","","",638.4404067113195,551.7740252058651,468.1090234363085,394.7452196684353,329.0097275906859,269.9328336130065,243.2525402336392,238.2259698318506,232.7079563256576,227.84057999278969,223.56443296215218,219.8711886969659,216.00323869127652,212.3255034422244,210.05558097228317,207.24332669896407
"WITCH 5.0","EN_NPi2020_700f","World","Emissions|N2O","kt N2O/yr","","",9705.170082462644,10057.81587025752,10788.476810545359,"","","","",8345.178391113024,7574.017596944108,7034.6313094408115,6607.7791945360095,6325.114325639939,6049.999295073282,6068.528318798546,6085.5709910709365,6108.338645911527,6128.203317782481,6144.805067286197,6171.712867186625,6157.023495619159,6140.719132948021,6095.6313650396605,6052.469615719867
"WITCH 5.0","EN_NPi2020_700f","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr","","",31475.04075788,34268.271930520066,34627.92043770166,"","","","",25677.04934090369,21997.385236712747,18727.371234926843,17064.268032090342,14865.50396420607,12774.45264811758,10518.9631935949,8249.738382548872,6308.1920352833085,4061.0541473800317,1917.581482135709,-485.1305441560733,-2445.037573138941,-3941.2362248471723,-5650.767743670816,-7399.291007622759
"WITCH 5.0","EN_NPi2020_700f","World","Emissions|NH3","Mt NH3/yr","","",49.65244123051224,49.5736422652069,49.55730777834886,"","","","",49.133985874537295,48.77887277842467,48.555360178458535,48.375191670727645,48.22377388623516,48.09589390801469,47.84624496916781,47.61720708739392,47.48889688513958,47.3753638216282,47.1258925370699,46.888464007852726,46.814025838572185,46.7427360753831,39.39867581898688,47.168018865803795
"WITCH 5.0","EN_NPi2020_700f","World","Emissions|NOx","Mt NO2/yr","","",106.1645605588938,103.71865803495541,97.76616300441782,"","","","",81.2225223294615,72.14000337929046,59.34086034591069,51.16456910953685,43.21196901644915,35.61388199406118,32.54538938951021,31.14680963581409,29.99551666803329,29.276671891039985,28.76255250888865,28.299722485368317,27.76425601730801,27.070531470070637,26.514558103550858,25.977697897860924
"WITCH 5.0","EN_NPi2020_700f","World","Emissions|Sulfur","Mt SO2/yr","","",87.08367324623094,83.93149789882833,82.32783566002401,"","","","",56.05874737513168,45.023262573066035,33.85609088995624,28.4239820231242,23.456346375706293,18.74643305179914,15.44909153752692,15.003998403451009,14.02637329036031,13.20939597812046,12.60968752023683,12.144755063671651,11.98214178905491,11.98040796982222,12.22909253608557,12.523093313542962
"WITCH 5.0","EN_NPi2020_700f","World","Emissions|BC","Mt BC/yr","","",8.66853076866002,7.4254369414522765,6.090155078368396,"","","","",4.900927087700613,3.8062500525677074,2.9221083701693034,2.25365466114408,1.625911152025962,1.065449737489065,0.941238556449092,0.8516049268817337,0.7726683171738514,0.6995419743816468,0.6338712736804479,0.5738191684431457,0.5190859259005616,0.469182861651322,0.4188619039538286,0.367353550977785
"WITCH 5.0","EN_NPi2020_700f","World","Emissions|VOC","Mt VOC/yr","","",194.4215648143489,186.9925677325676,173.3999961403154,"","","","",158.17395947543991,145.3024548301271,131.363789883842,119.49776332541501,107.9591199664358,96.91289242606487,86.81351663295492,84.76537963480833,82.9451467787211,81.3038052093993,80.01464608475,78.766167583798,77.5056020734762,76.43439417837024,75.49693105032902,74.63054880388489
"WITCH 5.0","EN_NPi2020_700f","World","Emissions|CH4","Mt CH4/yr","","",368.8691783743924,372.66363645180013,383.56181176362577,"","","","",207.97350340119132,172.874565997183,158.1627148346503,148.9364202000811,144.4034120669334,141.72069913091002,140.6756562174907,139.30415289174,137.9265204169876,136.6520124537294,135.247715159067,133.9382189083024,131.7023393757917,128.3415933470547,124.95760151928141,121.99617109641451
"WITCH 5.0","EN_NPi2020_800","World","Emissions|OC","Mt OC/yr","","",32.9560318404195,28.66303332069118,24.49416219413576,"","","","",20.03691232718787,16.45516482537491,14.04879687914429,11.94991542062192,9.949351432422505,8.058713239397374,7.171104767289188,6.548513167076327,5.943370720809232,5.356755293537209,4.814552354339671,4.335329318436408,3.8698315238518814,3.3950426822004562,2.912911708203638,2.428006798269
"WITCH 5.0","EN_NPi2020_800","World","Emissions|CO","Mt CO/yr","","",907.3046897350873,847.642125723537,747.7518988465108,"","","","",634.5949448457948,546.9111533161265,462.7643165893695,390.51381838902785,325.16944381015185,268.512713326781,242.09494293625858,236.3707379474089,231.5373765834861,226.41462411712817,222.5849806239093,221.8485586469339,220.1205356564616,217.8906983297472,216.1219330037626,214.3933461102228
"WITCH 5.0","EN_NPi2020_800","World","Emissions|N2O","kt N2O/yr","","",9705.170082462644,10057.81587025752,10786.85783744875,"","","","",8262.794568881978,7510.756968097506,6963.176051483805,6586.999445029922,6302.137502143782,6027.887076110887,6052.650075244922,6082.584053243471,6105.27801211749,6122.790051606278,6140.040854800626,6179.700507250167,6178.4550693202145,6169.262473299266,6131.885548956432,6096.82070599159
"WITCH 5.0","EN_NPi2020_800","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr","","",31478.205571509985,34257.130237550016,34645.70566593797,"","","","",25116.58428281358,21279.85578138265,18018.74984068704,16385.17752620235,14147.006244709832,11917.42978850064,9931.770114228782,8048.327664687773,5996.20971603265,3665.3575287502617,1756.829271959946,2073.164668289528,2150.568584572052,2243.161970889991,2011.302921121625,1870.922535013063
"WITCH 5.0","EN_NPi2020_800","World","Emissions|NH3","Mt NH3/yr","","",49.65244123051224,49.5736422652069,49.55730777834886,"","","","",49.133985874537295,48.77887277842467,48.555360178458535,48.375191670727645,48.22377388623516,48.09589390801469,47.84624496916781,47.61720708739392,47.48889688513958,47.3753638216282,47.1258925370699,46.888464007852726,46.814025838572185,46.7427360753831,39.39867581898688,47.168018865803795
"WITCH 5.0","EN_NPi2020_800","World","Emissions|NOx","Mt NO2/yr","","",106.1795653017911,103.63135024301491,97.62953246145872,"","","","",78.83786904465244,69.86216767441046,57.37176984508407,49.55966900187121,41.82920016707402,34.69473761182472,31.658527211013304,30.22131231355448,29.5660940367271,28.867250678623424,28.428650643437983,29.23362629433704,29.309361492038,29.05046139240344,28.85931654335948,28.61990289685527
"WITCH 5.0","EN_NPi2020_800","World","Emissions|Sulfur","Mt SO2/yr","","",87.09249710825979,83.98596374558859,80.52846206479987,"","","","",55.27845195312254,43.928951801256574,32.798927313874195,27.113810684238,22.246177355097853,18.02045975807534,14.839437426129479,14.278870007133179,13.984889972415312,13.76050320460681,13.470641908910642,13.160150755933518,12.961299709433101,12.894732686885268,13.02533592488587,13.048125320417359
"WITCH 5.0","EN_NPi2020_800","World","Emissions|BC","Mt BC/yr","","",8.66763809792165,7.418226796329093,6.090460822402263,"","","","",4.8188855057085185,3.725561306299003,2.8506397885204713,2.200314077166354,1.5883870488722058,1.04643594217751,0.92739344290702,0.8441141283153298,0.7678429555114794,0.692583631334538,0.628106064794501,0.5962852727288108,0.5623656806352832,0.5286381612437322,0.4934824225246316,0.455415408333706
"WITCH 5.0","EN_NPi2020_800","World","Emissions|VOC","Mt VOC/yr","","",194.4357013319653,186.8812849092908,173.3015778735616,"","","","",157.3441482375558,144.1545391373624,129.960742680127,118.3466910545731,106.8460953338932,96.33013933163343,86.35966561695494,84.43298335680255,82.88791034619177,81.24207094351506,80.0611932788646,79.88273124976352,79.24112186659644,78.48807916868238,77.86207467895676,77.19837443961794
"WITCH 5.0","EN_NPi2020_800","World","Emissions|CH4","Mt CH4/yr","","",368.8691783743924,372.66363645180013,383.90098404232333,"","","","",203.9948522432735,170.4442111031341,154.7642060360373,147.061082421538,143.960634306493,141.154209984998,140.1206798821059,139.09646180244022,137.7287375139831,136.06265252825892,134.45363340650542,133.39411459405608,130.9949610371035,128.2031521451878,125.60085097904721,123.16292362337829
"WITCH 5.0","EN_NPi2020_800f","World","Emissions|OC","Mt OC/yr","","",32.9561250935373,28.669110365564947,24.49062387384872,"","","","",20.187439559688013,16.62333667729269,14.25214135701905,12.12226347405985,10.112704129744609,8.201828671152803,7.277762754984182,6.618165243644897,5.985917561587,5.389225425300517,4.838562880997247,4.314398053092656,3.819443433717177,3.3271250281021767,2.841842055672204,2.3550939978639343
"WITCH 5.0","EN_NPi2020_800f","World","Emissions|CO","Mt CO/yr","","",907.1712660582756,847.5504891615428,747.8238641324011,"","","","",640.8799278436633,555.625583200397,474.0341938306569,400.60131712576117,332.4306131534995,273.1369493780777,244.7834507757536,240.1812973569371,234.3295861429108,229.0871343214885,224.6733070299408,220.9657224984718,217.7167468239612,214.010247953835,211.29217675673598,208.4129945356305
"WITCH 5.0","EN_NPi2020_800f","World","Emissions|N2O","kt N2O/yr","","",9705.170082462644,10057.81587025752,10788.476810545359,"","","","",8432.169742752034,7649.014491434956,7135.31882388042,6713.1682892384,6344.934799712252,6066.105694295963,6083.6876927487,6096.352598462947,6111.611949137812,6129.203185908614,6145.664932412601,6169.36900652657,6167.671902788858,6148.507638509242,6103.023231943476,6056.718431874956
"WITCH 5.0","EN_NPi2020_800f","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr","","",31475.04075788,34268.271930520066,34627.92043770166,"","","","",26256.55907584466,22759.81243856665,19598.082177371507,18076.30122976458,16084.21874498464,14205.31637123804,12245.44246350258,9892.486008040345,7862.993743297273,5963.818401130213,3610.689935128353,1392.4354105699178,-1124.727964009043,-2963.30426013765,-4539.704452828104,-6271.284007677643
"WITCH 5.0","EN_NPi2020_800f","World","Emissions|NH3","Mt NH3/yr","","",49.65244123051224,49.5736422652069,49.55730777834886,"","","","",49.133985874537295,48.77887277842467,48.555360178458535,48.375191670727645,48.22377388623516,48.09589390801469,47.84624496916781,47.61720708739392,47.48889688513958,47.3753638216282,47.1258925370699,46.888464007852726,46.814025838572185,46.7427360753831,39.39867581898688,47.168018865803795
"WITCH 5.0","EN_NPi2020_800f","World","Emissions|NOx","Mt NO2/yr","","",106.1645605588938,103.71865803495541,97.76616300441782,"","","","",82.07262153366477,73.30424060538769,61.26769438334649,52.34324466034501,44.49762358234079,36.7845800338531,33.35671701739385,32.005059815635725,30.500355526230198,29.654140262552232,29.13148709512623,28.65306275246921,28.18350724791864,27.54328877016338,26.824374757304483,26.319431958202
"WITCH 5.0","EN_NPi2020_800f","World","Emissions|Sulfur","Mt SO2/yr","","",87.08367324623094,83.93149789882833,82.32783566002401,"","","","",57.30650438170756,46.43107902881928,34.53650014966856,28.93005078091555,23.80473988815742,18.994269896895148,15.36914852522963,14.75800710548876,14.277930341949912,13.45468192745528,12.839618303057438,12.36804662357089,12.13650421243955,12.0708191387486,12.20159133605244,12.537131179721131
"WITCH 5.0","EN_NPi2020_800f","World","Emissions|BC","Mt BC/yr","","",8.66853076866002,7.4254369414522765,6.090155078368396,"","","","",4.930757791174347,3.846195369617834,2.988563030996522,2.298652789222376,1.668160389212027,1.094053115728666,0.9645533222032836,0.8744259868417757,0.787570640723369,0.7135777146390292,0.6477231735631701,0.5880440811706352,0.534667673064533,0.4821615792956038,0.4314344172636282,0.3773341670666568
"WITCH 5.0","EN_NPi2020_800f","World","Emissions|VOC","Mt VOC/yr","","",194.4215648143489,186.9925677325676,173.3999961403154,"","","","",158.7229869805414,146.17626108637398,132.5017817952422,120.61118383941209,108.9142341074307,97.87881821797122,87.4280659287316,85.44267331776794,83.46811605175459,81.79960231798894,80.48441066432463,79.24245575874033,77.99858503475814,76.80525177036617,75.81259054052737,74.95064183611964
"WITCH 5.0","EN_NPi2020_800f","World","Emissions|CH4","Mt CH4/yr","","",368.8691783743924,372.66363645180013,383.56181176362577,"","","","",212.46551810572709,176.14768291583832,161.4174051654311,151.9244028334795,145.11900499718132,142.1982796224108,141.1973991830644,139.4860783332961,138.130338057799,136.4506088209485,134.9139019486763,133.4453123228965,131.7318393591595,129.18961286846329,125.709838961182,122.47062146868049
"WITCH 5.0","EN_NPi2020_900","World","Emissions|OC","Mt OC/yr","","",32.9560318404195,28.66303332069118,24.49416219413576,"","","","",20.14362210613168,16.56734780084638,14.18625319500309,12.06215201422715,10.05425653072443,8.150830840168439,7.244339225256602,6.605293424193205,5.994973815739055,5.398692069721826,4.849401277254866,4.326387831149199,3.865801875352295,3.399052085908842,2.917097360413837,2.4316823621746453
"WITCH 5.0","EN_NPi2020_900","World","Emissions|CO","Mt CO/yr","","",907.3046897350873,847.642125723537,747.7518988465108,"","","","",639.2317077421686,552.6098071618444,470.54796762953345,397.6886169571614,330.6096285741089,272.4427754727975,244.7042142172728,238.9929473262439,233.2591596010772,228.162370192676,223.6700689035033,219.5815705359103,218.84021581566532,218.2722266238409,216.58234439126042,214.8401238329984
"WITCH 5.0","EN_NPi2020_900","World","Emissions|N2O","kt N2O/yr","","",9705.170082462644,10057.81587025752,10786.85783744875,"","","","",8385.025765858687,7604.486225246956,7098.950022533661,6679.396464135776,6329.091776983985,6056.554640168189,6076.076104374942,6098.856156557279,6112.8073364819775,6126.597769593272,6135.217410238465,6157.747163015886,6169.025198120418,6173.736630145932,6137.711389368194,6099.387534796771
"WITCH 5.0","EN_NPi2020_900","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr","","",31478.205571509985,34257.130237550016,34645.70566593797,"","","","",25848.12482492324,22211.902292647585,19081.20498527049,17634.456865968317,15751.34933601867,13984.15333249155,12245.503812297142,10415.19249548188,8741.020143018646,6661.736186471108,4475.257464848288,2195.744828440329,1934.8105518422049,1973.121014722208,1697.7798715339609,1553.465947652098
"WITCH 5.0","EN_NPi2020_900","World","Emissions|NH3","Mt NH3/yr","","",49.65244123051224,49.5736422652069,49.55730777834886,"","","","",49.133985874537295,48.77887277842467,48.555360178458535,48.375191670727645,48.22377388623516,48.09589390801469,47.84624496916781,47.61720708739392,47.48889688513958,47.3753638216282,47.1258925370699,46.888464007852726,46.814025838572185,46.7427360753831,39.39867581898688,47.168018865803795
"WITCH 5.0","EN_NPi2020_900","World","Emissions|NOx","Mt NO2/yr","","",106.1795653017911,103.63135024301491,97.62953246145872,"","","","",81.44566503266272,72.30819196924799,60.04154902539104,51.39315560597252,43.726557299189146,36.164462105052316,32.98195027697335,31.456040601981808,30.29200675617925,29.579478321632987,28.97797797236763,28.511171109209126,29.13494746884049,29.31678442188782,29.1550439596843,28.97222930431472
"WITCH 5.0","EN_NPi2020_900","World","Emissions|Sulfur","Mt SO2/yr","","",87.09249710825979,83.98596374558859,80.52846206479987,"","","","",56.41625541646646,45.3003377430911,33.82076539378271,28.035529179722143,22.8287245818928,18.27001619099431,15.05480570242897,14.646777819900642,14.08891730867438,13.701405915843461,13.41680965076769,13.24042405296775,13.00466129826308,12.97586876844805,13.03731114740886,13.1939642251143
"WITCH 5.0","EN_NPi2020_900","World","Emissions|BC","Mt BC/yr","","",8.66763809792165,7.418226796329093,6.090460822402263,"","","","",4.894606955498893,3.79996949572442,2.9355293263729716,2.25976910729234,1.6423916463968449,1.084370596660748,0.9613580523470092,0.8736049566449242,0.7951802064824263,0.7187767906379472,0.6478861193247257,0.5842661231986241,0.5553602754391637,0.5285470666585268,0.4924721550915189,0.4537982676393868
"WITCH 5.0","EN_NPi2020_900","World","Emissions|VOC","Mt VOC/yr","","",194.4357013319653,186.8812849092908,173.3015778735616,"","","","",158.1976388682877,145.360834319203,131.6227076119035,119.89560102203791,108.3555826858617,97.54602507160848,87.41643767159147,85.45421539151954,83.67869101932631,82.12015535216331,80.74534645382923,79.44714383532325,79.05029059312493,78.65659433497643,78.06397391920936,77.4365218821255
"WITCH 5.0","EN_NPi2020_900","World","Emissions|CH4","Mt CH4/yr","","",368.8691783743924,372.66363645180013,383.90098404232333,"","","","",209.93183125360218,174.0849241404808,160.1244063019409,151.0489078694206,144.8918657467184,142.0267688256689,141.004202184978,139.3948062502731,137.58096147304832,135.8569442661644,133.9958481536645,132.0972127317243,130.44264122451858,128.43898585155358,125.9041965216738,123.3228064660171
"WITCH 5.0","EN_NPi2020_900f","World","Emissions|OC","Mt OC/yr","","",32.9561250935373,28.669110365564947,24.49062387384872,"","","","",20.23375663872513,16.68456727558953,14.30810301153977,12.19329163345322,10.16722027625074,8.248652402665646,7.3263264872295215,6.66419582671531,6.028433056709591,5.422022907641074,4.86722805817921,4.339012494964626,3.8377159224581545,3.3433452058595354,2.854611252593347,2.365336312999894
"WITCH 5.0","EN_NPi2020_900f","World","Emissions|CO","Mt CO/yr","","",907.1712660582756,847.5504891615428,747.8238641324011,"","","","",642.8572616485593,557.4673825027005,477.166659633946,406.649775685588,336.6085578495141,275.5948674456848,247.53815134935368,241.7925495128603,236.50071223153859,230.716028903112,226.02860322809158,222.0922008854755,218.5499828337957,215.1056567005185,212.47129683348132,209.45243844513217
"WITCH 5.0","EN_NPi2020_900f","World","Emissions|N2O","kt N2O/yr","","",9705.170082462644,10057.81587025752,10788.476810545359,"","","","",8508.770089126796,7753.119739424547,7213.853218938479,6811.3501350764345,6392.617728419154,6091.245000437765,6107.916736828096,6118.967583240339,6123.463566236344,6138.840142166551,6149.251742163203,6171.407348502953,6165.662007867242,6158.60985035594,6111.680252273064,6063.939589557865
"WITCH 5.0","EN_NPi2020_900f","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr","","",31475.04075788,34268.271930520066,34627.92043770166,"","","","",26839.99768515628,23524.32751032875,20344.94683878786,18934.74213509518,17217.28248229712,15409.54354787166,13621.43497728528,11504.67776663962,9492.991590554871,7547.793685155461,5576.405573405499,3225.099815749948,945.4425903164787,-1597.8833404322302,-3541.3281230308917,-5245.8350996920735
"WITCH 5.0","EN_NPi2020_900f","World","Emissions|NH3","Mt NH3/yr","","",49.65244123051224,49.5736422652069,49.55730777834886,"","","","",49.133985874537295,48.77887277842467,48.555360178458535,48.375191670727645,48.22377388623516,48.09589390801469,47.84624496916781,47.61720708739392,47.48889688513958,47.3753638216282,47.1258925370699,46.888464007852726,46.814025838572185,46.7427360753831,39.39867581898688,47.168018865803795
"WITCH 5.0","EN_NPi2020_900f","World","Emissions|NOx","Mt NO2/yr","","",106.1645605588938,103.71865803495541,97.76616300441782,"","","","",82.8783772806785,74.97944132528124,62.27948655982325,53.13836220318225,45.17761344632887,37.65238673196974,34.18921294166337,32.68576650373559,31.10422093569428,30.11248460373312,29.47367716619166,28.96705312778659,28.350010253784948,27.66040579248094,27.11541125281282,26.57365064025302
"WITCH 5.0","EN_NPi2020_900f","World","Emissions|Sulfur","Mt SO2/yr","","",87.08367324623094,83.93149789882833,82.32783566002401,"","","","",58.611677246320816,47.5616220613614,35.14080865586863,29.21495486050386,23.84537944747131,19.29914867155829,15.573148450075529,14.78851446071814,14.14284632618438,13.61082358319172,13.006126121299882,12.500276967224,12.221265437343021,12.10823937813165,12.23534954700166,12.524878964986259
"WITCH 5.0","EN_NPi2020_900f","World","Emissions|BC","Mt BC/yr","","",8.66853076866002,7.4254369414522765,6.090155078368396,"","","","",4.952961604813766,3.8922962221488704,3.025940545635722,2.338240478551486,1.698429137110093,1.1157174683622242,0.984757182310436,0.8953423302063148,0.8062701143061849,0.7260890316623929,0.6597951347723067,0.5996719541664267,0.5465983024718882,0.4927376773488877,0.44214875065031894,0.3869785662605518
"WITCH 5.0","EN_NPi2020_900f","World","Emissions|VOC","Mt VOC/yr","","",194.4215648143489,186.9925677325676,173.3999961403154,"","","","",159.1618492015859,146.9030880100835,133.27979950946008,121.7857250243585,109.86333462318491,98.66282281998028,88.2768407060252,86.2261493299704,84.14238806751466,82.3174510694264,80.96956316164686,79.66456196523336,78.35175354296116,77.08222882760671,76.13861239479387,75.24434495338299
"WITCH 5.0","EN_NPi2020_900f","World","Emissions|CH4","Mt CH4/yr","","",368.8691783743924,372.66363645180013,383.56181176362577,"","","","",217.8166507697316,181.13698348007458,164.80665131106082,155.77530983916918,147.6645603752181,142.9629952955604,141.76824133843581,140.1289431144833,138.2807765018382,136.3642942794106,134.5871498490266,133.1420928536431,131.1983408778071,129.06742259277408,126.5618222483498,123.5499010241777
"WITCH 5.0","EN_NPi2100","World","Emissions|OC","Mt OC/yr","","",32.9561250935373,28.669110365564947,24.49062387384872,"","","","",20.84411123949712,17.50191071794185,15.3971814066209,13.281367110596358,11.165098231062881,9.125850482428737,8.205335800599645,7.5402546578133975,6.875082951240662,6.231302926747867,5.629431282539994,5.064437219302012,4.4977989524723085,3.9266165306731735,3.351806018388335,2.7750075282650637
"WITCH 5.0","EN_NPi2100","World","Emissions|CO","Mt CO/yr","","",907.1712660582756,847.5504891615428,747.8238641324011,"","","","",671.8598664264838,600.0862145584694,532.60439364735,459.5100608360794,387.0664621552841,314.3571284322365,288.3827228974354,284.0950914441459,278.54536579336684,273.0874791193254,268.3074191082125,263.2346102801061,258.0644097784179,252.9389230869301,247.60512959911682,243.1810324147237
"WITCH 5.0","EN_NPi2100","World","Emissions|N2O","kt N2O/yr","","",9705.170082462644,10057.81587025752,10788.476810545359,"","","","",10682.35672748909,10670.1102576923,10589.40707798057,10476.69577947956,10302.295618762058,10079.85071493391,10235.76804177583,10392.25736700725,10501.720706613822,10597.84410878581,10616.12470548106,10644.36780105013,10668.653298243129,10641.91310486152,10557.13877159529,10500.40676615665
"WITCH 5.0","EN_NPi2100","World","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr","","",31475.04075788,34268.271930520066,34627.92043770166,"","","","",37063.01351589017,38436.30413085117,39158.94358380032,39368.529180869904,39111.28717923418,39019.82902484872,39097.17740846614,39564.64381150369,40222.493603092786,40899.02353150862,41789.33352449296,42151.42098359062,42161.82575945988,42879.006923819536,42705.985297301784,42979.525288907345
"WITCH 5.0","EN_NPi2100","World","Emissions|NH3","Mt NH3/yr","","",49.65244123051224,49.5736422652069,49.55730777834886,"","","","",49.133985874537295,48.77887277842467,48.555360178458535,48.375191670727645,48.22377388623516,48.09589390801469,47.84624496916781,47.61720708739392,47.48889688513958,47.3753638216282,47.1258925370699,46.888464007852726,46.814025838572185,46.7427360753831,39.39867581898688,47.168018865803795
"WITCH 5.0","EN_NPi2100","World","Emissions|NOx","Mt NO2/yr","","",106.1645605588938,103.71865803495541,97.76616300441782,"","","","",96.05476059894792,91.23850894242358,82.84667076238294,73.84153734063136,63.713155304338166,54.22959630358632,51.75090940196601,50.992004218351624,50.00632231186749,48.80191241932615,47.51800532320689,46.0842411483487,44.193200813844044,42.67653876338753,41.23480372394366,39.865733445686715
"WITCH 5.0","EN_NPi2100","World","Emissions|Sulfur","Mt SO2/yr","","",87.08367324623094,83.93149789882833,82.32783566002401,"","","","",78.5323172077575,73.76017317141259,62.81437034014622,51.21125225367675,38.79711209331872,27.41248877210421,23.39045453361181,22.250571985682896,21.20940249793695,20.40406009033139,19.578408463969122,18.65480261980066,17.86428066926869,17.11572078233707,16.49050058726628,15.887754138624361
"WITCH 5.0","EN_NPi2100","World","Emissions|BC","Mt BC/yr","","",8.66853076866002,7.4254369414522765,6.090155078368396,"","","","",5.1925482767325075,4.276369295507955,3.611201571856973,2.946523646070128,2.216888760455044,1.4797803003548728,1.382771588964557,1.314051108385191,1.232585048091186,1.149102984291102,1.070748508696192,1.0103874659106509,0.9515239638872192,0.8904308894272193,0.8367014274841313,0.7778200870445453
"WITCH 5.0","EN_NPi2100","World","Emissions|VOC","Mt VOC/yr","","",194.4215648143489,186.9925677325676,173.3999961403154,"","","","",164.71325338859,155.0580281749237,143.9415564006832,132.6653484718244,120.69458180746919,108.17830373082121,98.71976802068515,97.46018146309449,96.07547312860564,94.72734824173338,93.53628017771575,92.0623520496912,90.35255036994295,88.91303745396662,87.3082125013046,85.95246485620493
"WITCH 5.0","EN_NPi2100","World","Emissions|CH4","Mt CH4/yr","","",368.8691783743924,372.66363645180013,383.56181176362577,"","","","",366.143119981645,370.1496122152865,373.3720401830005,375.40945279808716,373.4849160843026,372.050622491524,372.8005150818644,375.842406531773,375.2407259869863,376.3794476671515,374.7353524544686,370.36230100153193,365.1855481289096,360.5730009561384,354.5757340778348,349.8625540862484
"WITCH 5.0","EN_NoPolicy","World","Emissions|OC","Mt OC/yr","","",32.9561250935373,28.669110365564947,24.598071609846922,"","","","",20.94969450395102,17.573409754309,15.482251310940681,13.341789260568682,11.225985576604788,9.172019084938652,8.239160444435116,7.57040136430988,6.904528118822579,6.261075024062839,5.6662117380207935,5.103661097562541,4.530036642152947,3.963821560866297,3.356740586160252,2.792942076914307
"WITCH 5.0","EN_NoPolicy","World","Emissions|CO","Mt CO/yr","","",907.1712660582756,847.5504891615428,765.0237179838284,"","","","",691.5994090821358,616.2083180703356,544.8239399400288,470.420402560533,395.1549329674801,320.29573294481764,293.9908503059062,289.61255105910413,283.9223837480192,278.3693431210509,273.0924814013683,267.72007348323103,261.52137545927553,256.5438617449979,249.4035538464843,245.706215196512
"WITCH 5.0","EN_NoPolicy","World","Emissions|N2O","kt N2O/yr","","",9705.170082462644,10057.81587025752,10957.42088176371,"","","","",11073.489112718991,11114.58816748291,11037.21604991213,10902.975617787679,10649.14958816316,10371.0630692663,10481.16553917105,10613.12551459292,10697.37710668672,10788.90488004771,10835.98464228269,10870.148026422099,10855.556053338241,10819.19755775377,10736.22781153626,10685.7586975392
